trial_nb	singe	session	choice	patch
115	1	14	0	0
116	1	14	0	0
117	1	14	0	0
118	1	14	0	0
119	1	14	0	0
120	1	14	0	0
121	1	14	0	0
122	1	14	0	0
123	1	14	0	0
124	1	14	0	0
125	1	14	0	0
126	1	14	0	0
127	1	14	0	0
128	1	14	0	0
129	1	14	0	0
130	1	14	0	0
131	1	14	0	0
132	1	14	0	0
133	1	14	0	0
134	1	14	0	0
135	1	14	0	0
136	1	14	0	0
137	1	14	0	0
138	1	14	0	0
139	1	14	0	0
140	1	14	0	0
141	1	14	0	0
142	1	14	0	0
143	1	14	0	0
144	1	14	0	0
145	1	14	0	0
146	1	14	0	0
147	1	14	0	0
148	1	14	0	0
149	1	14	0	0
150	1	14	0	0
151	1	14	0	0
152	1	14	0	0
153	1	14	0	0
154	1	14	0	0
155	1	14	0	0
156	1	14	0	0
157	1	14	0	0
158	1	14	0	0
159	1	14	0	0
160	1	14	0	0
161	1	14	0	0
162	1	14	0	0
163	1	14	0	0
164	1	14	0	0
165	1	14	0	0
166	1	14	0	0
167	1	14	0	0
168	1	14	0	0
169	1	14	0	0
170	1	14	0	0
171	1	14	0	0
172	1	14	0	0
173	1	14	0	0
174	1	14	0	0
175	1	14	0	0
176	1	14	0	0
177	1	14	0	0
178	1	14	0	0
179	1	14	0	0
180	1	14	0	0
181	1	14	0	0
182	1	14	0	0
183	1	14	0	0
184	1	14	0	0
185	1	14	0	0
186	1	14	0	0
187	1	14	0	0
188	1	14	0	0
189	1	14	0	0
190	1	14	0	0
191	1	14	0	0
192	1	14	0	0
193	1	14	0	0
194	1	14	0	0
195	1	14	0	0
196	1	14	0	0
197	1	14	0	0
198	1	14	0	0
199	1	14	0	0
200	1	14	0	0
1	1	15	25	1
2	1	15	1500	1
3	1	15	14	1
4	1	15	15	1
5	1	15	9	1
6	1	15	8	1
7	1	15	13	1
8	1	15	19	1
9	1	15	2400	1
10	1	15	-25	1
11	1	15	20	1
12	1	15	-15	1
13	1	15	10	1
14	1	15	18	1
15	1	15	23	1
16	1	15	-24	1
17	1	15	2200	1
18	1	15	-23	1
19	1	15	2200	1
20	1	15	17	1
21	1	15	12	1
22	1	15	1100	1
23	1	15	-13	1
24	1	15	11	1
25	1	15	2100	1
26	1	15	-12	1
27	1	15	-9	1
28	1	15	-8	1
29	1	15	7	1
30	1	15	4	1
31	1	15	3	1
32	1	15	200	1
33	1	15	-8	1
34	1	15	-14	1
35	1	15	-19	1
36	1	15	-15	1
37	1	15	-20	1
38	1	15	-25	1
39	1	15	25	2
40	1	15	20	2
41	1	15	15	2
42	1	15	10	2
43	1	15	-25	2
44	1	15	-15	2
45	1	15	-9	2
46	1	15	4	2
47	1	15	5	2
48	1	15	-9	2
49	1	15	-8	2
50	1	15	300	2
51	1	15	200	2
52	1	15	3	2
53	1	15	2	2
54	1	15	-17	2
55	1	15	-12	2
56	1	15	11	2
57	1	15	21	2
58	1	15	-21	2
59	1	15	16	2
60	1	15	-17	2
61	1	15	-11	2
62	1	15	600	2
63	1	15	-7	2
64	1	15	6	2
65	1	15	-11	2
66	1	15	1	2
67	1	15	-7	2
68	1	15	-18	2
69	1	15	24	2
70	1	15	-25	2
71	1	15	-10	2
72	1	15	-4	2
73	1	15	23	2
74	1	15	22	2
75	1	15	-16	2
76	1	15	-21	2
77	1	15	-22	2
78	1	15	-23	2
79	1	15	-18	2
80	1	15	99	2
81	1	15	-21	2
82	1	15	2200	1
83	1	15	-23	1
84	1	15	22	1
85	1	15	2100	1
86	1	15	-22	1
87	1	15	-23	1
88	1	15	1600	1
89	1	15	1100	1
90	1	15	-3	1
91	1	15	600	1
92	1	15	2	1
93	1	15	-12	1
94	1	15	-11	1
95	1	15	600	1
96	1	15	5	1
97	1	15	-4	1
98	1	15	-2	1
99	1	15	100	1
100	1	15	-2	1
101	1	15	1	1
102	1	15	-18	1
103	1	15	-23	1
104	1	15	-24	1
105	1	15	-25	1
106	1	15	-15	1
107	1	15	-22	1
108	1	15	21	1
109	1	15	-11	1
110	1	15	6	1
111	1	15	-1	1
112	1	15	-6	1
113	1	15	-11	1
114	1	15	999	1
115	1	15	-23	1
116	1	15	-24	1
117	1	15	-14	1
118	1	15	-7	1
119	1	15	-6	1
120	1	15	-11	1
121	1	15	0	0
122	1	15	0	0
123	1	15	0	0
124	1	15	0	0
125	1	15	0	0
126	1	15	0	0
127	1	15	0	0
128	1	15	0	0
129	1	15	0	0
130	1	15	0	0
131	1	15	0	0
132	1	15	0	0
133	1	15	0	0
134	1	15	0	0
135	1	15	0	0
136	1	15	0	0
137	1	15	0	0
138	1	15	0	0
139	1	15	0	0
140	1	15	0	0
141	1	15	0	0
142	1	15	0	0
143	1	15	0	0
144	1	15	0	0
145	1	15	0	0
146	1	15	0	0
147	1	15	0	0
148	1	15	0	0
149	1	15	0	0
150	1	15	0	0
151	1	15	0	0
152	1	15	0	0
153	1	15	0	0
154	1	15	0	0
155	1	15	0	0
156	1	15	0	0
157	1	15	0	0
158	1	15	0	0
159	1	15	0	0
160	1	15	0	0
161	1	15	0	0
162	1	15	0	0
163	1	15	0	0
164	1	15	0	0
165	1	15	0	0
166	1	15	0	0
167	1	15	0	0
168	1	15	0	0
169	1	15	0	0
170	1	15	0	0
171	1	15	0	0
172	1	15	0	0
173	1	15	0	0
174	1	15	0	0
175	1	15	0	0
176	1	15	0	0
177	1	15	0	0
178	1	15	0	0
179	1	15	0	0
180	1	15	0	0
181	1	15	0	0
182	1	15	0	0
183	1	15	0	0
184	1	15	0	0
185	1	15	0	0
186	1	15	0	0
187	1	15	0	0
188	1	15	0	0
189	1	15	0	0
190	1	15	0	0
191	1	15	0	0
192	1	15	0	0
193	1	15	0	0
194	1	15	0	0
195	1	15	0	0
196	1	15	0	0
197	1	15	0	0
198	1	15	0	0
199	1	15	0	0
200	1	15	0	0
1	1	16	25	2
2	1	16	20	2
3	1	16	15	2
4	1	16	-20	2
5	1	16	-19	2
6	1	16	24	2
7	1	16	23	2
8	1	16	22	2
9	1	16	-15	2
10	1	16	10	2
11	1	16	4	2
12	1	16	5	2
13	1	16	-13	2
14	1	16	-14	2
15	1	16	-9	2
16	1	16	2400	1
17	1	16	25	1
18	1	16	20	1
19	1	16	19	1
20	1	16	15	1
21	1	16	10	1
22	1	16	9	1
23	1	16	5	1
24	1	16	-25	1
25	1	16	-15	1
26	1	16	-5	1
27	1	16	4	1
28	1	16	18	1
29	1	16	13	1
30	1	16	8	1
31	1	16	23	1
32	1	16	-24	1
33	1	16	14	1
34	1	16	-8	1
35	1	16	3	1
36	1	16	-8	1
37	1	16	-18	1
38	1	16	-13	1
39	1	16	12	1
40	1	16	7	1
41	1	16	2	1
42	1	16	22	1
43	1	16	-23	1
44	1	16	-18	1
45	1	16	17	1
46	1	16	-22	1
47	1	16	21	1
48	1	16	16	1
49	1	16	-16	1
50	1	16	11	1
51	1	16	6	1
52	1	16	1	1
53	1	16	-18	1
54	1	16	-19	1
55	1	16	-8	1
56	1	16	-7	1
57	1	16	-2	1
58	1	16	-1	1
59	1	16	-6	1
60	1	16	-11	1
61	1	16	-16	1
62	1	16	-21	1
63	1	16	-10	1
64	1	16	-4	1
65	1	16	-24	2
66	1	16	-23	2
67	1	16	-17	2
68	1	16	1100	2
69	1	16	-12	2
70	1	16	-15	2
71	1	16	1600	2
72	1	16	1100	2
73	1	16	-23	2
74	1	16	-22	2
75	1	16	2100	2
76	1	16	99	2
77	1	16	-24	2
78	1	16	-23	2
79	1	16	-22	2
80	1	16	21	2
81	1	16	11	2
82	1	16	6	2
83	1	16	16	2
84	1	16	-17	2
85	1	16	-11	2
86	1	16	2	2
87	1	16	999	2
88	1	16	-24	2
89	1	16	-25	2
90	1	16	-14	2
91	1	16	-15	2
92	1	16	-9	2
93	1	16	-10	2
94	1	16	-8	2
95	1	16	-7	2
96	1	16	-8	2
97	1	16	3	2
98	1	16	-22	2
99	1	16	-17	2
100	1	16	-12	2
101	1	16	-11	2
102	1	16	-6	2
103	1	16	1	2
104	1	16	0	0
105	1	16	0	0
106	1	16	0	0
107	1	16	0	0
108	1	16	0	0
109	1	16	0	0
110	1	16	0	0
111	1	16	0	0
112	1	16	0	0
113	1	16	0	0
114	1	16	0	0
115	1	16	0	0
116	1	16	0	0
117	1	16	0	0
118	1	16	0	0
119	1	16	0	0
120	1	16	0	0
121	1	16	0	0
122	1	16	0	0
123	1	16	0	0
124	1	16	0	0
125	1	16	0	0
126	1	16	0	0
127	1	16	0	0
128	1	16	0	0
129	1	16	0	0
130	1	16	0	0
131	1	16	0	0
132	1	16	0	0
133	1	16	0	0
134	1	16	0	0
135	1	16	0	0
136	1	16	0	0
137	1	16	0	0
138	1	16	0	0
139	1	16	0	0
140	1	16	0	0
141	1	16	0	0
142	1	16	0	0
143	1	16	0	0
144	1	16	0	0
145	1	16	0	0
146	1	16	0	0
147	1	16	0	0
148	1	16	0	0
149	1	16	0	0
150	1	16	0	0
151	1	16	0	0
152	1	16	0	0
153	1	16	0	0
154	1	16	0	0
155	1	16	0	0
156	1	16	0	0
157	1	16	0	0
158	1	16	0	0
159	1	16	0	0
160	1	16	0	0
161	1	16	0	0
162	1	16	0	0
163	1	16	0	0
164	1	16	0	0
165	1	16	0	0
166	1	16	0	0
167	1	16	0	0
168	1	16	0	0
169	1	16	0	0
170	1	16	0	0
171	1	16	0	0
172	1	16	0	0
173	1	16	0	0
174	1	16	0	0
175	1	16	0	0
176	1	16	0	0
177	1	16	0	0
178	1	16	0	0
179	1	16	0	0
180	1	16	0	0
181	1	16	0	0
182	1	16	0	0
183	1	16	0	0
184	1	16	0	0
185	1	16	0	0
186	1	16	0	0
187	1	16	0	0
188	1	16	0	0
189	1	16	0	0
190	1	16	0	0
191	1	16	0	0
192	1	16	0	0
193	1	16	0	0
194	1	16	0	0
195	1	16	0	0
196	1	16	0	0
197	1	16	0	0
198	1	16	0	0
199	1	16	0	0
200	1	16	0	0
1	1	17	20	1
2	1	17	25	1
3	1	17	99	1
4	1	17	15	1
5	1	17	10	1
6	1	17	-10	1
7	1	17	5	1
8	1	17	4	1
9	1	17	18	1
10	1	17	-25	1
11	1	17	24	1
12	1	17	19	1
13	1	17	9	1
14	1	17	3	1
15	1	17	7	1
16	1	17	1200	1
17	1	17	13	1
18	1	17	-19	1
19	1	17	14	1
20	1	17	-9	1
21	1	17	-3	1
22	1	17	200	1
23	1	17	12	1
24	1	17	1700	1
25	1	17	2200	1
26	1	17	23	1
27	1	17	-24	1
28	1	17	-23	1
29	1	17	22	1
30	1	17	16	1
31	1	17	-22	1
32	1	17	17	1
33	1	17	11	1
34	1	17	6	1
35	1	17	8	1
36	1	17	-4	1
37	1	17	-9	1
38	1	17	-8	1
39	1	17	-7	1
40	1	17	-12	1
41	1	17	-6	1
42	1	17	1	1
43	1	17	-25	1
44	1	17	-20	1
45	1	17	-15	1
46	1	17	-9	1
47	1	17	-5	1
48	1	17	-4	1
49	1	17	-3	1
50	1	17	-14	1
51	1	17	-23	1
52	1	17	-22	1
53	1	17	21	1
54	1	17	-21	1
55	1	17	-22	1
56	1	17	-23	1
57	1	17	-21	1
58	1	17	-17	1
59	1	17	-18	1
60	1	17	-23	1
61	1	17	-21	1
62	1	17	-22	1
63	1	17	-24	1
64	1	17	-13	1
65	1	17	-12	1
66	1	17	-6	1
67	1	17	-11	1
68	1	17	2500	2
69	1	17	1500	2
70	1	17	25	2
71	1	17	2300	2
72	1	17	24	2
73	1	17	20	2
74	1	17	15	2
75	1	17	10	2
76	1	17	5	2
77	1	17	4	2
78	1	17	-13	2
79	1	17	3	2
80	1	17	-9	2
81	1	17	-15	2
82	1	17	-10	2
83	1	17	-25	2
84	1	17	-24	2
85	1	17	-19	2
86	1	17	-20	2
87	1	17	-10	2
88	1	17	-13	2
89	1	17	-7	2
90	1	17	2	2
91	1	17	-4	2
92	1	17	-2	2
93	1	17	1	2
94	1	17	22	2
95	1	17	23	2
96	1	17	-24	2
97	1	17	-17	2
98	1	17	16	2
99	1	17	6	2
100	1	17	-23	2
101	1	17	-13	2
102	1	17	-12	2
103	1	17	11	2
104	1	17	2100	2
105	1	17	-22	2
106	1	17	21	2
107	1	17	-25	1
108	1	17	-24	1
109	1	17	-14	1
110	1	17	-8	1
111	1	17	-22	1
112	1	17	-21	1
113	1	17	-22	1
114	1	17	-11	1
115	1	17	-7	1
116	1	17	2	1
117	1	17	-10	1
118	1	17	-4	1
119	1	17	-3	1
120	1	17	-2	1
121	1	17	-1	1
122	1	17	-6	1
123	1	17	-5	1
124	1	17	-10	1
125	1	17	-15	1
126	1	17	-25	1
127	1	17	-24	2
128	1	17	-25	2
129	1	17	-15	2
130	1	17	-14	2
131	1	17	-13	2
132	1	17	-23	2
133	1	17	-22	2
134	1	17	-21	2
135	1	17	-16	2
136	1	17	-11	2
137	1	17	-7	2
138	1	17	-2	2
139	1	17	-4	2
140	1	17	-3	2
141	1	17	-10	2
142	1	17	-15	2
143	1	17	-20	2
144	1	17	-25	2
145	1	17	-22	2
146	1	17	-21	2
147	1	17	0	0
148	1	17	0	0
149	1	17	0	0
150	1	17	0	0
151	1	17	0	0
152	1	17	0	0
153	1	17	0	0
154	1	17	0	0
155	1	17	0	0
156	1	17	0	0
157	1	17	0	0
158	1	17	0	0
159	1	17	0	0
160	1	17	0	0
161	1	17	0	0
162	1	17	0	0
163	1	17	0	0
164	1	17	0	0
165	1	17	0	0
166	1	17	0	0
167	1	17	0	0
168	1	17	0	0
169	1	17	0	0
170	1	17	0	0
171	1	17	0	0
172	1	17	0	0
173	1	17	0	0
174	1	17	0	0
175	1	17	0	0
176	1	17	0	0
177	1	17	0	0
178	1	17	0	0
179	1	17	0	0
180	1	17	0	0
181	1	17	0	0
182	1	17	0	0
183	1	17	0	0
184	1	17	0	0
185	1	17	0	0
186	1	17	0	0
187	1	17	0	0
188	1	17	0	0
189	1	17	0	0
190	1	17	0	0
191	1	17	0	0
192	1	17	0	0
193	1	17	0	0
194	1	17	0	0
195	1	17	0	0
196	1	17	0	0
197	1	17	0	0
198	1	17	0	0
199	1	17	0	0
200	1	17	0	0
1	1	18	20	1
2	1	18	24	1
3	1	18	19	1
4	1	18	25	1
5	1	18	10	1
6	1	18	5	1
7	1	18	4	1
8	1	18	9	1
9	1	18	13	1
10	1	18	23	1
11	1	18	1800	1
12	1	18	-24	1
13	1	18	1700	1
14	1	18	22	1
15	1	18	1200	1
16	1	18	-13	1
17	1	18	700	1
18	1	18	8	1
19	1	18	-9	1
20	1	18	3	1
21	1	18	-22	1
22	1	18	1700	1
23	1	18	12	1
24	1	18	2300	2
25	1	18	24	2
26	1	18	25	2
27	1	18	20	2
28	1	18	15	2
29	1	18	-9	2
30	1	18	10	2
31	1	18	-19	2
32	1	18	-24	2
33	1	18	-25	2
34	1	18	-10	2
35	1	18	-9	2
36	1	18	4	2
37	1	18	3	2
38	1	18	-10	2
39	1	18	5	2
40	1	18	1	2
41	1	18	-7	2
42	1	18	2	2
43	1	18	-1	2
44	1	18	6	2
45	1	18	-17	2
46	1	18	22	2
47	1	18	23	2
48	1	18	-24	2
49	1	18	-25	2
50	1	18	-9	2
51	1	18	-8	2
52	1	18	-18	2
53	1	18	-23	2
54	1	18	-22	2
55	1	18	2100	2
56	1	18	-12	2
57	1	18	11	2
58	1	18	16	2
59	1	18	21	2
60	1	18	-22	2
61	1	18	-11	2
62	1	18	-6	2
63	1	18	-12	2
64	1	18	-17	2
65	1	18	-23	2
66	1	18	-20	2
67	1	18	-25	2
68	1	18	-10	2
69	1	18	-4	2
70	1	18	-5	2
71	1	18	-24	1
72	1	18	-25	1
73	1	18	14	1
74	1	18	-13	1
75	1	18	-8	1
76	1	18	700	1
77	1	18	600	1
78	1	18	2	1
79	1	18	-3	1
80	1	18	-13	1
81	1	18	-18	1
82	1	18	-22	1
83	1	18	-23	1
84	1	18	18	1
85	1	18	-12	1
86	1	18	110	1
87	1	18	6	1
88	1	18	100	1
89	1	18	-2	1
90	1	18	100	1
91	1	18	-4	1
92	1	18	-2	1
93	1	18	7	1
94	1	18	1600	1
95	1	18	1700	1
96	1	18	16	1
97	1	18	1100	1
98	1	18	100	1
99	1	18	-8	1
100	1	18	-7	1
101	1	18	1	1
102	1	18	21	1
103	1	18	1100	1
104	1	18	17	1
105	1	18	11	1
106	1	18	-21	1
107	1	18	-22	1
108	1	18	-23	1
109	1	18	-12	1
110	1	18	-13	1
111	1	18	-8	1
112	1	18	-3	1
113	1	18	-2	1
114	1	18	-1	1
115	1	18	-5	1
116	1	18	-10	1
117	1	18	15	1
118	1	18	-20	1
119	1	18	-25	1
120	1	18	-23	1
121	1	18	-24	1
122	1	18	-23	1
123	1	18	-13	1
124	1	18	-12	1
125	1	18	-11	1
126	1	18	-21	1
127	1	18	-2	1
128	1	18	0	0
129	1	18	0	0
130	1	18	0	0
131	1	18	0	0
132	1	18	0	0
133	1	18	0	0
134	1	18	0	0
135	1	18	0	0
136	1	18	0	0
137	1	18	0	0
138	1	18	0	0
139	1	18	0	0
140	1	18	0	0
141	1	18	0	0
142	1	18	0	0
143	1	18	0	0
144	1	18	0	0
145	1	18	0	0
146	1	18	0	0
147	1	18	0	0
148	1	18	0	0
149	1	18	0	0
150	1	18	0	0
151	1	18	0	0
152	1	18	0	0
153	1	18	0	0
154	1	18	0	0
155	1	18	0	0
156	1	18	0	0
157	1	18	0	0
158	1	18	0	0
159	1	18	0	0
160	1	18	0	0
161	1	18	0	0
162	1	18	0	0
163	1	18	0	0
164	1	18	0	0
165	1	18	0	0
166	1	18	0	0
167	1	18	0	0
168	1	18	0	0
169	1	18	0	0
170	1	18	0	0
171	1	18	0	0
172	1	18	0	0
173	1	18	0	0
174	1	18	0	0
175	1	18	0	0
176	1	18	0	0
177	1	18	0	0
178	1	18	0	0
179	1	18	0	0
180	1	18	0	0
181	1	18	0	0
182	1	18	0	0
183	1	18	0	0
184	1	18	0	0
185	1	18	0	0
186	1	18	0	0
187	1	18	0	0
188	1	18	0	0
189	1	18	0	0
190	1	18	0	0
191	1	18	0	0
192	1	18	0	0
193	1	18	0	0
194	1	18	0	0
195	1	18	0	0
196	1	18	0	0
197	1	18	0	0
198	1	18	0	0
199	1	18	0	0
200	1	18	0	0
1	1	19	20	1
2	1	19	24	1
3	1	19	19	1
4	1	19	-24	1
5	1	19	25	1
6	1	19	-20	1
7	1	19	10	1
8	1	19	5	1
9	1	19	4	1
10	1	19	9	1
11	1	19	13	1
12	1	19	23	1
13	1	19	1800	1
14	1	19	-24	1
15	1	19	1700	1
16	1	19	22	1
17	1	19	1200	1
18	1	19	-13	1
19	1	19	700	1
20	1	19	8	1
21	1	19	-9	1
22	1	19	-4	1
23	1	19	3	1
24	1	19	-22	1
25	1	19	1700	1
26	1	19	12	1
27	1	19	2300	2
28	1	19	24	2
29	1	19	25	2
30	1	19	20	2
31	1	19	15	2
32	1	19	1000	2
33	1	19	-9	2
34	1	19	10	2
35	1	19	-19	2
36	1	19	-24	2
37	1	19	-25	2
38	1	19	-10	2
39	1	19	-9	2
40	1	19	4	2
41	1	19	3	2
42	1	19	-10	2
43	1	19	5	2
44	1	19	1	2
45	1	19	-7	2
46	1	19	2	2
47	1	19	-1	2
48	1	19	6	2
49	1	19	-17	2
50	1	19	22	2
51	1	19	23	2
52	1	19	-24	2
53	1	19	-25	2
54	1	19	-9	2
55	1	19	-8	2
56	1	19	-18	2
57	1	19	-23	2
58	1	19	-22	2
59	1	19	2100	2
60	1	19	11	2
61	1	19	16	2
62	1	19	21	2
63	1	19	-22	2
64	1	19	-11	2
65	1	19	-6	2
66	1	19	-12	2
67	1	19	-17	2
68	1	19	-23	2
69	1	19	-20	2
70	1	19	-25	2
71	1	19	-10	2
72	1	19	-4	2
73	1	19	-5	2
74	1	19	-24	1
75	1	19	-25	1
76	1	19	14	1
77	1	19	-13	1
78	1	19	700	1
79	1	19	600	1
80	1	19	2	1
81	1	19	-3	1
82	1	19	-13	1
83	1	19	1800	1
84	1	19	-22	1
85	1	19	-23	1
86	1	19	18	1
87	1	19	-12	1
88	1	19	1100	1
89	1	19	6	1
90	1	19	-6	1
91	1	19	100	1
92	1	19	-2	1
93	1	19	100	1
94	1	19	-4	1
95	1	19	-2	1
96	1	19	-12	1
97	1	19	7	1
98	1	19	1600	1
99	1	19	1700	1
100	1	19	-22	1
101	1	19	1700	1
102	1	19	16	1
103	1	19	1100	1
104	1	19	100	1
105	1	19	-8	1
106	1	19	-7	1
107	1	19	1	1
108	1	19	21	1
109	1	19	1100	1
110	1	19	17	1
111	1	19	11	1
112	1	19	-21	1
113	1	19	-22	1
114	1	19	-23	1
115	1	19	-12	1
116	1	19	-13	1
117	1	19	-8	1
118	1	19	-3	1
119	1	19	-1	1
120	1	19	-2	1
121	1	19	-5	1
122	1	19	-10	1
123	1	19	15	1
124	1	19	-20	1
125	1	19	-25	1
126	1	19	-23	1
127	1	19	-24	1
128	1	19	-23	1
129	1	19	-13	1
130	1	19	-12	1
131	1	19	-11	1
132	1	19	-21	1
133	1	19	-2	1
134	1	19	0	0
135	1	19	0	0
136	1	19	0	0
137	1	19	0	0
138	1	19	0	0
139	1	19	0	0
140	1	19	0	0
141	1	19	0	0
142	1	19	0	0
143	1	19	0	0
144	1	19	0	0
145	1	19	0	0
146	1	19	0	0
147	1	19	0	0
148	1	19	0	0
149	1	19	0	0
150	1	19	0	0
151	1	19	0	0
152	1	19	0	0
153	1	19	0	0
154	1	19	0	0
155	1	19	0	0
156	1	19	0	0
157	1	19	0	0
158	1	19	0	0
159	1	19	0	0
160	1	19	0	0
161	1	19	0	0
162	1	19	0	0
163	1	19	0	0
164	1	19	0	0
165	1	19	0	0
166	1	19	0	0
167	1	19	0	0
168	1	19	0	0
169	1	19	0	0
170	1	19	0	0
171	1	19	0	0
172	1	19	0	0
173	1	19	0	0
174	1	19	0	0
175	1	19	0	0
176	1	19	0	0
177	1	19	0	0
178	1	19	0	0
179	1	19	0	0
180	1	19	0	0
181	1	19	0	0
182	1	19	0	0
183	1	19	0	0
184	1	19	0	0
185	1	19	0	0
186	1	19	0	0
187	1	19	0	0
188	1	19	0	0
189	1	19	0	0
190	1	19	0	0
191	1	19	0	0
192	1	19	0	0
193	1	19	0	0
194	1	19	0	0
195	1	19	0	0
196	1	19	0	0
197	1	19	0	0
198	1	19	0	0
199	1	19	0	0
200	1	19	0	0
1	1	20	25	2
2	1	20	15	2
3	1	20	10	2
4	1	20	-9	2
5	1	20	5	2
6	1	20	-20	2
7	1	20	-25	2
8	1	20	24	2
9	1	20	23	2
10	1	20	22	2
11	1	20	2100	2
12	1	20	-12	2
13	1	20	-13	2
14	1	20	-18	2
15	1	20	-23	2
16	1	20	100	2
17	1	20	200	2
18	1	20	4	2
19	1	20	3	2
20	1	20	-19	2
21	1	20	-9	2
22	1	20	-10	2
23	1	20	2	2
24	1	20	11	2
25	1	20	6	2
26	1	20	24	1
27	1	20	25	1
28	1	20	20	1
29	1	20	15	1
30	1	20	10	1
31	1	20	-25	1
32	1	20	-24	1
33	1	20	19	1
34	1	20	-19	1
35	1	20	14	1
36	1	20	-20	1
37	1	20	-25	1
38	1	20	-10	1
39	1	20	5	1
40	1	20	4	1
41	1	20	3	1
42	1	20	13	1
43	1	20	8	1
44	1	20	-3	1
45	1	20	2	1
46	1	20	700	1
47	1	20	-13	1
48	1	20	7	1
49	1	20	2100	1
50	1	20	2200	1
51	1	20	17	1
52	1	20	23	1
53	1	20	-23	1
54	1	20	-19	1
55	1	20	18	1
56	1	20	22	1
57	1	20	21	1
58	1	20	16	1
59	1	20	1100	1
60	1	20	12	1
61	1	20	-21	1
62	1	20	-22	1
63	1	20	1100	1
64	1	20	600	1
65	1	20	-7	1
66	1	20	-3	1
67	1	20	-8	1
68	1	20	1	1
69	1	20	-12	1
70	1	20	6	1
71	1	20	1100	1
72	1	20	-21	1
73	1	20	-17	1
74	1	20	1100	1
75	1	20	-16	1
76	1	20	-21	1
77	1	20	-18	1
78	1	20	-24	1
79	1	20	-10	1
80	1	20	-4	1
81	1	20	-3	1
82	1	20	-5	1
83	1	20	-10	1
84	1	20	-20	1
85	1	20	-25	1
86	1	20	-24	1
87	1	20	-23	2
88	1	20	-24	2
89	1	20	-22	2
90	1	20	2100	2
91	1	20	-22	2
92	1	20	2100	2
93	1	20	16	2
94	1	20	2100	2
95	1	20	-12	2
96	1	20	-17	2
97	1	20	-22	2
98	1	20	2100	2
99	1	20	-16	2
100	1	20	-11	2
101	1	20	-2	2
102	1	20	1	2
103	1	20	2100	2
104	1	20	-22	2
105	1	20	2100	2
106	1	20	-19	1
107	1	20	-24	1
108	1	20	-15	1
109	1	20	900	1
110	1	20	-5	1
111	1	20	9	1
112	1	20	-8	1
113	1	20	-13	1
114	1	20	-7	1
115	1	20	-6	1
116	1	20	1100	1
117	1	20	-16	1
118	1	20	-17	1
119	1	20	11	1
120	1	20	-25	1
121	1	20	-24	1
122	1	20	-18	1
123	1	20	-14	1
124	1	20	-8	1
125	1	20	-4	1
126	1	20	-3	1
127	1	20	-5	1
128	1	20	-4	1
129	1	20	999	1
130	1	20	-23	1
131	1	20	-24	1
132	1	20	-17	1
133	1	20	-11	1
134	1	20	-2	1
135	1	20	-3	1
136	1	20	-9	1
137	1	20	-8	1
138	1	20	-14	1
139	1	20	-19	1
140	1	20	-5	1
141	1	20	0	0
142	1	20	0	0
143	1	20	0	0
144	1	20	0	0
145	1	20	0	0
146	1	20	0	0
147	1	20	0	0
148	1	20	0	0
149	1	20	0	0
150	1	20	0	0
151	1	20	0	0
152	1	20	0	0
153	1	20	0	0
154	1	20	0	0
155	1	20	0	0
156	1	20	0	0
157	1	20	0	0
158	1	20	0	0
159	1	20	0	0
160	1	20	0	0
161	1	20	0	0
162	1	20	0	0
163	1	20	0	0
164	1	20	0	0
165	1	20	0	0
166	1	20	0	0
167	1	20	0	0
168	1	20	0	0
169	1	20	0	0
170	1	20	0	0
171	1	20	0	0
172	1	20	0	0
173	1	20	0	0
174	1	20	0	0
175	1	20	0	0
176	1	20	0	0
177	1	20	0	0
178	1	20	0	0
179	1	20	0	0
180	1	20	0	0
181	1	20	0	0
182	1	20	0	0
183	1	20	0	0
184	1	20	0	0
185	1	20	0	0
186	1	20	0	0
187	1	20	0	0
188	1	20	0	0
189	1	20	0	0
190	1	20	0	0
191	1	20	0	0
192	1	20	0	0
193	1	20	0	0
194	1	20	0	0
195	1	20	0	0
196	1	20	0	0
197	1	20	0	0
198	1	20	0	0
199	1	20	0	0
200	1	20	0	0
1	1	21	1900	1
2	1	21	20	1
3	1	21	25	1
4	1	21	2300	1
5	1	21	14	1
6	1	21	9	1
7	1	21	10	1
8	1	21	-10	1
9	1	21	15	1
10	1	21	13	1
11	1	21	-14	1
12	1	21	-9	1
13	1	21	8	1
14	1	21	4	1
15	1	21	3	1
16	1	21	200	1
17	1	21	2200	1
18	1	21	17	1
19	1	21	1100	1
20	1	21	24	2
21	1	21	25	2
22	1	21	-25	2
23	1	21	20	2
24	1	21	15	2
25	1	21	10	2
26	1	21	-14	2
27	1	21	-15	2
28	1	21	-10	2
29	1	21	-9	2
30	1	21	4	2
31	1	21	3	2
32	1	21	-18	2
33	1	21	-8	2
34	1	21	-7	2
35	1	21	2	2
36	1	21	21	2
37	1	21	16	2
38	1	21	-21	2
39	1	21	6	2
40	1	21	1	2
41	1	21	-2	2
42	1	21	-3	2
43	1	21	-8	2
44	1	21	-1	2
45	1	21	-6	2
46	1	21	11	2
47	1	21	-20	2
48	1	21	-4	2
49	1	21	5	2
50	1	21	-10	2
51	1	21	-15	2
52	1	21	-14	2
53	1	21	-13	2
54	1	21	23	2
55	1	21	-21	2
56	1	21	24	1
57	1	21	-20	1
58	1	21	-25	1
59	1	21	-9	1
